date,value,momentum,momentum_30,trend_ma7,trend_ma30,zscore_1y
2023-12-01,90.40714285714286,-0.000272861092162513,-0.043356672186454115,93.71103627221639,112.28163115298126,0.24954424451128568
2024-01-01,92.10652173913044,0.018796953739295352,-0.05725156868853187,93.66651340378048,112.09518187761894,0.30623679310904856
2024-02-01,99.35238095238095,0.0786682536310801,-0.01927235122684967,94.5355610228281,112.03010251253959,0.5625171445127515
2024-03-01,99.56428571428572,0.002132860429447936,-0.03971315838917788,95.04536581430992,111.8928514302885,0.5650510413007949
2024-04-01,90.60227272727272,-0.09001232643531243,-0.2281504524156801,94.02154082977064,111.00014941008648,0.2370119963971562
2024-05-01,85.88913043478261,-0.052020133166829186,-0.32126623338593796,92.62193608668765,109.64501436397316,0.062441776268206226
2024-06-01,83.24,-0.03084360525449914,-0.30656722930757496,91.59453348928504,108.41833182429063,-0.03727306706911562
2024-07-01,81.38260869565217,-0.022313686981593306,-0.3850141976033691,90.3053143233578,106.7200021141457,-0.10797620775040052
2024-08-01,79.92727272727274,-0.017882640919289927,-0.42251166701150433,88.56542160737813,104.77074453838813,-0.16397927480598865
2024-09-01,82.55714285714286,0.0329032887040166,-0.41501146501300523,86.16610187948697,102.81844640174216,-0.07087312528546406
2024-10-01,83.69347826086957,0.013764228804441725,-0.4611399230916564,83.8988436718561,100.43103602798168,-0.03104095291804197
2024-11-01,81.55238095238094,-0.02558260635093812,-0.5026673556978059,82.6060019897287,97.68346387790955,-0.10986409804785252
2024-12-01,79.90454545454546,-0.020205853938190632,-0.48263582317970444,81.75106127826623,95.19876690821256,-0.17097096015179516
2025-01-01,78.23695652173913,-0.02086976308193822,-0.4029341012241223,81.03634078137183,93.43880831608006,-0.23216204873011637
2025-02-01,78.0975,-0.001782489093889894,-0.3740115701615292,80.56703953913582,91.88343512767425,-0.2379053623594208
2025-03-01,77.63809523809525,-0.00588245157533529,-0.3417203934026688,80.24001418353903,90.54000799924714,-0.2555304478097073
2025-04-01,78.28181818181818,0.008291328396823783,-0.21933793246358557,79.6292535156355,89.80686225610138,-0.23341542331040435
2025-05-01,77.98863636363636,-0.0037452096156079806,-0.22910161076539448,78.81427610174504,89.03428649852563,-0.2453945070490935
2025-06-01,78.19047619047619,0.002588067137098138,-0.22496486767718993,78.33400399290151,88.27775691699604,-0.2402122658487478
2025-07-01,78.90652173913043,0.009157707991314767,-0.21338401873218837,78.19142917641365,87.56426218708826,-0.21761259200702268
2025-08-01,78.57380952380952,-0.004216536326628106,-0.20975752264095837,78.23955103385228,86.86905583788193,-0.2340617738032237
2025-09-01,77.97727272727273,-0.007592056439060912,-0.18255365873870888,78.22237570917696,86.28858811719682,-0.2596277050784694
2025-10-01,75.98434782608696,-0.02555776614752958,-0.20127876565750957,77.98612607889005,85.65031637806638,-0.3373705203660942
2025-11-01,75.28,-0.009269643633700309,-0.19816611480306567,77.55729491005889,85.03015695777653,-0.3684009898218627
2025-12-01,74.06590909090909,-0.016127668824268193,-0.19857859531772581,76.99690529966927,84.41841453353409,-0.41853803964353015
2026-01-01,74.48636363636363,0.005676762097640342,-0.20138174948886411,76.46774636336748,83.79232506744464,-0.4075057337592089
