,open,high,low,close,dc_high,dc_low,dc_mid,atr,ema20,ema50,ema200,macd,macd_signal,macd_hist,rsi,bb_upper,bb_lower,bb_width,roc10,adx,plus_di,minus_di
2007-01-12,0.7809,0.7837,0.778,0.7836,0.0,0.0,0.0,0.0,0.7836,0.7836,0.7836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-15,0.784,0.7846,0.783,0.7837,0.0,0.0,0.0,0.0,0.7836095238095238,0.7836039215686275,0.7836009950248756,7.977207977183376e-06,1.5954415954366754e-06,6.3817663817467006e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-16,0.7837,0.7852,0.782,0.7826,0.0,0.0,0.0,0.0,0.7835133786848072,0.7835645520953479,0.7835910348753744,-7.361303885522474e-05,-1.344625449469561e-05,-6.0166784360529136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-17,0.7826,0.7871,0.7812,0.7861,0.0,0.0,0.0,0.0,0.7837597235719684,0.7836639814249421,0.7836159997024852,0.0001425041528156923,1.7743826967381972e-05,0.00012476032584831032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-18,0.7861,0.7896,0.7855,0.7893,0.0,0.0,0.0,0.0,0.7842873689460667,0.7838850017612189,0.7836725569193759,0.0005654734152038543,0.00012728974461467644,0.00043818367058917786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-19,0.7894,0.7906,0.786,0.7897,0.0,0.0,0.0,0.0,0.7848028576178698,0.7841130409078377,0.7837325314773921,0.0009223242798646059,0.00028629665166466235,0.0006360276281999435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-22,0.7896,0.7906,0.7873,0.7876,0.0,0.0,0.0,0.0,0.7850692521304536,0.784249784401648,0.7837710137512489,0.0010238761051132306,0.00043381254235437604,0.0005900635627588545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-23,0.7873,0.7937,0.7871,0.7926,0.0,0.0,0.0,0.0,0.7857864662132675,0.7845772438368775,0.7838588643606893,0.001490631796061681,0.000645176393095837,0.000845455402965844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-24,0.7928,0.7929,0.7791,0.7811,0.0,0.0,0.0,0.0,0.7853401360977182,0.7844408813334706,0.7838314129740158,0.0009219574024051935,0.0007005325949577083,0.0002214248074474852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-25,0.7811,0.7818,0.7727,0.7731,0.0,0.0,0.0,0.0,0.7841744088503165,0.7839961408890208,0.7837246327454187,-0.00017226848894846825,0.0005259723781764731,-0.0006982408671249413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-26,0.7731,0.7748,0.7721,0.7734,0.0,0.0,0.0,0.0,0.7831482746740959,0.7835806059521965,0.7836219000812852,-0.0010036731788813924,0.0002200432667649,-0.0012237164456462923,0.0,0.0,0.0,0.0,-1.3016845329249627,0.0,0.0,0.0
2007-01-29,0.7737,0.7743,0.7707,0.7722,0.0,0.0,0.0,0.0,0.7821055818479915,0.7831343076795614,0.7835082493342077,-0.0017393472444541258,-0.00017183483547890516,-0.0015675124089752207,0.0,0.0,0.0,0.0,-1.4673982391221085,0.0,0.0,0.0
2007-01-30,0.7721,0.7736,0.7701,0.7722,0.0,0.0,0.0,0.0,0.7811621931005638,0.7827055112999708,0.783395729440335,-0.0022959084383421535,-0.0005966495560515548,-0.0016992588822905986,0.0,0.0,0.0,0.0,-1.3289036544850474,0.0,0.0,0.0
2007-01-31,0.7722,0.7769,0.7698,0.7767,0.0,0.0,0.0,0.005342857142857117,0.7807372223290815,0.7824700010529131,0.7833291052667993,-0.0023468220980739085,-0.0009466840644560256,-0.0014001380336178828,0.0,0.0,0.0,0.0,-1.19577661875081,0.0,16.978609625668593,24.06417112299479
