,open,high,low,close,dc_high,dc_low,dc_mid,atr,ema20,ema50,ema200,macd,macd_signal,macd_hist,rsi,bb_upper,bb_lower,bb_width,roc10,adx,plus_di,minus_di
2007-01-12,0.6904,0.6925,0.6879,0.6907,0.0,0.0,0.0,0.0,0.6907,0.6907,0.6907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-15,0.6942,0.697,0.6933,0.6962,0.0,0.0,0.0,0.0,0.6912238095238095,0.6909156862745098,0.6907547263681593,0.00043874643874641794,8.774928774928359e-05,0.00035099715099713437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-16,0.6962,0.6974,0.6896,0.6916,0.0,0.0,0.0,0.0,0.6912596371882086,0.690942522106882,0.6907631370510632,0.0004105421222229122,0.00015230785464400933,0.00025823426757890286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-17,0.6915,0.6929,0.6883,0.6925,0.0,0.0,0.0,0.0,0.6913777669798078,0.6910035996713181,0.6907804192694605,0.0004555610523288012,0.0002129584941809677,0.00024260255814783347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-18,0.6923,0.6963,0.6919,0.695,0.0,0.0,0.0,0.0,0.6917227415531594,0.691160321252835,0.6908224051473764,0.0006850709143509937,0.0003073809782149729,0.00037768993613602076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-19,0.695,0.6962,0.6933,0.6953,0.0,0.0,0.0,0.0,0.6920634328338109,0.6913226615958611,0.6908669583299896,0.0008810108812988826,0.0004221069588317549,0.00045890392246712773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-22,0.6951,0.7005,0.6941,0.6991,0.0,0.0,0.0,0.0,0.6927335820877336,0.6916276552587686,0.6909488791426265,0.001327618993508195,0.0006032093657670429,0.0007244096277411521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-23,0.699,0.7035,0.698,0.7013,0.0,0.0,0.0,0.0,0.6935494314127114,0.6920069628956796,0.6910518753700631,0.0018378946484470804,0.0008501464223030505,0.0009877482261440298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-24,0.7013,0.7016,0.6922,0.7003,0.0,0.0,0.0,0.0,0.6941923427067389,0.6923321800370256,0.6911438965106594,0.0021369665188584186,0.001107510441614124,0.0010294560772442945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-25,0.7005,0.7033,0.6948,0.6963,0.0,0.0,0.0,0.0,0.6943930719727638,0.6924877808198874,0.6911952010229913,0.0020278408729543784,0.001291576527882175,0.0007362643450722034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-26,0.6961,0.698,0.6921,0.6956,0.0,0.0,0.0,0.0,0.6945080174991672,0.6926098286308722,0.6912390298685337,0.0018633938184945409,0.0014059399860046483,0.0004574538324898926,0.0,0.0,0.0,0.0,0.7094252207904939,0.0,0.0,0.0
2007-01-29,0.6956,0.6983,0.6936,0.6962,0.0,0.0,0.0,0.0,0.6946691586897228,0.6927506196649557,0.691288392755414,0.0017611815243336881,0.0014769882936704563,0.00028419323066323186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-30,0.696,0.6987,0.6867,0.6875,0.0,0.0,0.0,0.0,0.6939863816716539,0.6925447130114281,0.6912506973051114,0.0009670131283463501,0.001374993260605635,-0.00040798013225928497,0.0,0.0,0.0,0.0,-0.5928282244071714,0.0,0.0,0.0
2007-01-31,0.6876,0.691,0.6808,0.6908,0.0,0.0,0.0,0.0066571428571428615,0.693682916750544,0.6924762928933329,0.6912462127548118,0.0005970291927056559,0.0012194004470256392,-0.0006223712543199833,0.0,0.0,0.0,0.0,-0.24548736462094434,0.0,18.4549356223177,28.218884120171527
