,open,high,low,close,dc_high,dc_low,dc_mid,atr,ema20,ema50,ema200,macd,macd_signal,macd_hist,rsi,bb_upper,bb_lower,bb_width,roc10,adx,plus_di,minus_di
2007-01-30,157.73,158.14,157.39,157.74,0.0,0.0,0.0,0.0,156.6909997306457,156.11862705878326,155.68466559924573,0.5376368899114539,0.4161253326870377,0.12151155722441614,0.0,0.0,0.0,0.0,1.1932255581216467,0.0,0.0,0.0
2007-01-31,157.7,157.88,156.78,157.23,0.0,0.0,0.0,0.990714285714284,156.7423330896318,156.16221031138,155.70004206094478,0.5125211770204317,0.4354045015537165,0.07711667546671513,0.0,0.0,0.0,0.0,0.7174428287745727,0.0,27.180966113914838,16.943042537851465
2007-02-01,157.28,157.48,156.56,157.27,0.0,0.0,0.0,1.0021428571428532,156.79258708109546,156.20565304426705,155.71566353297519,0.4901938102024417,0.44636236328346157,0.04383144691898011,64.23948220064733,0.0,0.0,0.0,0.08909819894356019,0.0,26.8709907341411,18.317890235210285
2007-02-02,157.27,157.78,156.77,156.98,0.0,0.0,0.0,1.0499999999999952,156.81043593051493,156.2360195915507,155.72824399533366,0.4439807016105135,0.44588603094887197,-0.0019053293383584635,59.61227786752817,0.0,0.0,0.0,-0.0891038696537727,0.0,27.68707482993205,17.482993197278944
2007-02-05,156.94,157.01,155.42,155.56,0.0,0.0,0.0,1.116428571428567,156.6913467942754,156.20950901933304,155.72656992572834,0.289437887738103,0.4145964023067182,-0.1251585145686152,47.87234042553197,0.0,0.0,0.0,-1.2630910821961328,0.0,22.904670505438247,25.079974408189575
2007-02-06,155.57,156.18,155.24,155.94,0.0,0.0,0.0,1.1321428571428527,156.61978995672536,156.19894003818274,155.72869360805942,0.19537228840513876,0.3707515795264023,-0.17537929112126355,48.891786179921674,0.0,0.0,0.0,-1.5903067020068273,0.0,22.58675078864352,24.731861198738187
2007-02-07,155.93,157.25,155.75,157.03,0.0,0.0,0.0,1.1399999999999966,156.65885757989437,156.23153062492068,155.74164193036728,0.20639927139609426,0.3378811179003407,-0.13148184650424644,49.3540051679587,0.0,0.0,0.0,-0.10178764552452035,0.0,22.05513784461148,24.561403508771924
2007-02-08,157.0,158.0,156.92,157.83,158.61,155.1,156.85500000000002,1.1585714285714264,156.77039495323777,156.2942156984532,155.7624216126522,0.27650418090300377,0.3256057305008733,-0.049101549597869554,54.16178194607271,158.5541981708406,155.2248018291594,0.02122128212328561,0.6697282816685801,0.0,24.352651048088752,24.167694204685542
2007-02-09,157.84,158.35,157.55,158.28,158.61,155.24,156.925,1.17285714285714,156.91416686245321,156.3720895926315,155.7874721438696,0.36417607090524484,0.33331979858174765,0.03085627232349719,54.26900584795313,158.6702141664293,155.38578583357068,0.02091619541010918,0.8538294889766762,0.0,26.18757612667475,23.87332521315467
2007-02-12,158.2,158.99,157.56,158.09,158.99,155.24,157.115,1.19142857142857,157.026150970791,156.4394586282146,155.81038286880622,0.4135580238026648,0.3493674436259311,0.06419058017673374,47.637292464878655,158.7417376599252,155.54426234007474,0.02034755171945597,0.2155309033280428,0.0,24.400479616306942,23.501199040767336
2007-02-13,158.1,158.14,157.26,157.97,158.99,155.24,157.115,1.0999999999999963,157.1160413545252,156.4994798584807,155.8318715964798,0.4379620265137305,0.367086360203491,0.0708756663102395,55.83832335329339,158.7700446151963,155.7249553848037,0.019364945263947542,0.1458095600354925,0.0,26.428571428571466,21.688311688311597
2007-02-14,157.98,158.74,157.75,158.58,158.99,155.24,157.115,1.0692857142857122,157.25546598742758,156.58106888363832,155.85921615770886,0.500751920073526,0.393819472177498,0.10693244789602796,63.08139534883719,158.9057058692998,155.83629413070022,0.019504303452348715,0.8586147681740375,0.0,31.195724782899298,17.768871075484313
2007-02-15,158.58,158.6,156.57,156.71,158.99,155.24,157.115,1.152857142857142,157.2035168457678,156.5861250058486,155.86768166857743,0.3950659173631266,0.39406876121462375,0.0009971561485028202,48.6612339930152,158.9098785377816,155.7901214622184,0.019826864159918654,-0.35607553888218346,0.0,27.50929368029758,23.79182156133833
2007-02-16,156.69,157.04,156.2,156.88,158.99,155.24,157.115,1.132857142857142,157.17270571759946,156.59764951542317,155.87775448779558,0.3213225714519865,0.3795195232620963,-0.05819695181010981,44.528301886792455,158.90898159056522,155.76701840943483,0.019969512648758677,-0.06370238246909965,0.0,24.274905422446572,26.544766708701207
2007-02-19,157.0,157.47,156.84,157.27,158.99,155.24,157.115,1.124285714285713,157.18197183973285,156.62401620109284,155.89160767697174,0.29099576116317394,0.36181477084231184,-0.0708190096791379,47.17887154861948,158.89201450047003,155.75598549953,0.01993357021776733,1.0992543070198035,9.70493943757329,26.302414231258247,26.747141041931467
2007-02-20,157.29,158.08,157.27,157.66,158.99,155.24,157.115,1.1035714285714278,157.22749833118687,156.66464301673628,155.90920362048448,0.2950303598125288,0.34845788863635524,-0.05342752882382645,52.61875761266751,158.76859315709905,155.79940684290094,0.018877866243216804,1.1029883288444342,9.031356631197275,30.744336569579676,23.30097087378657
2007-02-21,157.6,159.02,157.3,158.84,159.02,155.24,157.13,1.1607142857142858,157.38106991869287,156.74995113372702,155.93836577351448,0.3889602549388087,0.356558361896846,0.032401893041962726,58.395721925133635,159.00455115272615,155.72844884727385,0.020818295542267877,1.1526459912118758,9.498580412184683,35.015384615384946,20.800000000000146
2007-02-22,158.82,159.62,158.54,159.56,159.62,155.24,157.43,1.1657142857142873,157.58858706929354,156.86014912848282,155.97440193497206,0.515555355052669,0.38835776052801063,0.1271975945246584,63.19018404907982,159.38762058453673,155.6233794154633,0.023899109358552197,1.096116074257103,9.87461573199724,36.7034313725492,20.710784313725608
2007-02-23,159.56,159.64,159.13,159.39,159.64,155.24,157.44,1.0885714285714292,157.7601502055513,156.95935896658153,156.00838798537035,0.5953030220358642,0.4297468128295814,0.16555620920628278,72.45017584994122,159.6674901323615,155.58850986763846,0.025877256989386678,0.7012888551933161,13.086698176915485,39.43569553805785,13.32020997375328
2007-02-26,159.35,159.58,158.59,159.12,159.64,155.24,157.44,1.0921428571428586,157.8896597097845,157.04408998749992,156.03934929894876,0.629460846344216,0.4696896195325083,0.15977122681170763,68.88361045130642,159.84249038600876,155.5505096139912,0.027216715475724275,0.6515276108545853,15.841119945622953,39.30673642903866,15.631131458469664
2007-02-27,159.1,159.25,155.74,156.13,159.64,155.24,157.44,1.2357142857142864,157.7220730707574,157.00824332132345,156.04025129597414,0.4105308130092453,0.45785785822785574,-0.04732704521861042,45.63953488372091,159.87303485037108,155.35896514962894,0.028639666662915824,-1.1647781224283116,15.667592140432793,28.554913294797817,30.2890173410405
2007-02-28,156.15,156.92,155.89,156.77,159.64,155.24,157.44,1.2321428571428572,157.63139944497098,156.99890044597743,156.04751247710874,0.28538015084640733,0.4233623167515661,-0.13798216590515877,44.78346456692913,159.87582465841174,155.3101753415883,0.028971142860555056,-1.1413797452390018,16.435698008647655,24.28985507246392,30.37681159420295
2007-03-01,156.69,157.27,154.61,155.02,159.64,154.61,157.125,1.3650000000000009,157.38269473592612,156.9212965069195,156.03728847236138,0.04447430270349173,0.34758471394195123,-0.3031104112384595,35.77661431064581,160.03584506888066,154.92515493111935,0.03245284424269233,-1.078425116457149,17.95325906739742,20.094191522763104,34.11826268969114
2007-03-02,155.08,155.17,153.58,154.09,159.64,153.58,156.61,1.3764285714285702,157.069104761076,156.81026527135404,156.0179124676613,-0.21896445926265073,0.23427487930103086,-0.4532393385636816,33.60655737704924,160.3040360332612,154.3679639667388,0.03772863214091116,-1.778429372768986,20.709528324234213,16.606123508043694,39.18007265179029
2007-03-05,154.1,154.19,150.88,151.2,159.64,150.88,155.26,1.5499999999999992,156.5101424028783,156.59025486855586,155.96997304012237,-0.6534083387602152,0.056738235688781655,-0.7101465744489969,27.38810955243825,161.10190762945126,153.13409237054873,0.05071230068421526,-3.859604501812186,23.67233164725363,14.746543778801929,45.85253456221195
2007-03-06,151.26,153.18,150.73,153.07,159.64,150.73,155.185,1.6542857142857141,156.18250979308036,156.45220565802427,155.94111758698682,-0.8371645595772748,-0.12204232336442962,-0.7151222362128451,33.025261860751684,161.3267890529008,152.6222109470992,0.05545217921255746,-2.9113281745528408,25.931871851385672,11.22625215889462,43.60967184801379
2007-03-07,153.08,153.54,152.42,152.86,159.64,150.73,155.185,1.5892857142857142,155.86608028897746,156.31133484790567,155.91045970054915,-0.9883449085413076,-0.2953028403998052,-0.6930420681415024,36.787920384351445,161.49069614728933,152.0413038527107,0.06027705174960524,-3.7647947620246702,28.997727091153955,13.303370786516764,40.08988764044938
2007-03-08,152.87,154.28,152.21,153.82,159.64,150.73,155.185,1.6771428571428564,155.67121549955104,156.21363544210544,155.88965910651385,-1.0189466644699223,-0.44003160521382867,-0.5789150592560937,40.03906249999999,161.4381064569397,151.69289354306028,0.06224368020974873,-3.597392830283286,31.50667962643962,15.758091993185646,36.41396933560472
2007-03-09,153.83,155.19,153.8,155.16,159.64,150.73,155.185,1.73142857142857,155.6225283091176,156.17231640516013,155.8823988168968,-0.9244158844770425,-0.5369084610664715,-0.387507423410571,43.53157572041688,161.25066330082586,151.56833669917415,0.061903698954678,-2.6538678712591746,33.898824973272646,17.24422442244217,35.27227722772273
2007-03-12,155.29,155.7,154.2,155.21,159.64,150.73,155.185,1.7807142857142841,155.58323989872545,156.13457850691856,155.87570828140528,-0.8358300496167601,-0.5966927787765293,-0.23913727084023084,42.32936756418289,161.06736575581226,151.4636342441878,0.06145778506211837,-2.4572649572649596,35.44307275189255,16.36582430806241,34.296028880866395
2007-03-13,155.24,155.27,153.35,153.44,159.64,150.73,155.185,1.7949999999999997,155.37912181313254,156.02890876154922,155.85147237810773,-0.8980966456707904,-0.6569735521553816,-0.24112309351540884,33.69565217391306,160.92888601739935,151.14911398260062,0.06267517758251928,-1.7229232050214538,37.189621141509484,12.495025865499237,37.405491444488575
2007-03-14,153.43,154.88,152.66,154.81,159.64,150.73,155.185,1.8764285714285702,155.32491973569134,155.98110841795906,155.84110946887284,-0.8273585469020475,-0.6910505511047148,-0.13630799579733266,36.199883788495086,160.61705662981814,151.08394337018188,0.06116832002230504,-1.2502392039293264,39.46986754853645,9.668823753330663,38.40883136657778
2007-03-15,154.78,155.82,154.66,155.64,159.64,150.73,155.185,1.922857142857142,155.3549273799112,155.9677316172548,155.83910837963035,-0.6962975459076972,-0.6920999500653113,-0.004197595842385882,39.50755456071629,160.5469278664883,151.0470721335117,0.0609758578982688,0.3999483937556336,39.42896767258674,12.852897473996961,37.481426448736926
2007-03-16,155.54,155.85,155.22,155.42,159.64,150.73,155.185,1.8971428571428552,155.3611247723006,155.9462519459899,155.83493814699722,-0.6032292682522211,-0.6743258137026933,0.07109654545047217,39.618406285072915,160.44865604428958,150.9993439557104,0.060679870081549264,0.8631319358816114,39.67019299707237,13.140060240963797,35.95632530120479
2007-03-19,155.03,156.57,154.75,156.34,159.64,150.73,155.185,1.7764285714285697,155.45435098446245,155.96169304614716,155.83996363807188,-0.4500478054936252,-0.6294702120608797,0.1794224065672545,50.66666666666669,160.35617221380278,150.99882778619718,0.06010723725397439,3.399470899470902,41.08991751577246,16.928025733815776,26.94008845999194
2007-03-20,156.38,156.92,155.57,156.17,159.64,150.73,155.185,1.7992857142857122,155.52250803356125,155.96986194629827,155.84324758197167,-0.3384663425859742,-0.5712694381658987,0.2328030955799245,48.03664921465962,160.19541067299883,151.01058932700118,0.059027276762001035,2.0252172208793384,41.652106946675765,18.102421595871295,26.597856292179422
2007-03-21,156.19,157.48,156.05,157.28,159.64,150.73,155.185,1.711428571428568,155.68988822084114,156.02123990918852,155.85754362593215,-0.15864079366875217,-0.48874370926646943,0.33010291559771726,57.718579234972616,159.9353013383143,151.1146986616857,0.056715014799090795,2.8915347376684553,40.00764794249875,21.368948247078407,22.62103505843083
2007-03-22,157.26,157.65,156.83,157.47,159.64,150.73,155.185,1.6564285714285691,155.85942267599913,156.07805403039683,155.8735879679627,-0.0007872633926240269,-0.39115242009170037,0.39036515669907634,62.15827338129492,159.5160558712752,151.3249441287248,0.05270290433083403,2.3729033935769195,37.78139111264784,22.811556705476494,18.93057352307038
2007-03-23,157.45,157.61,156.41,156.83,159.58,150.73,155.155,1.5057142857142847,155.95185861161826,156.10754210763616,155.8831045055949,0.0718419955233287,-0.2985535369686946,0.3703955324920233,74.16309012875546,159.00808807416027,151.5769119258397,0.0478527691184092,1.0763083268883866,37.1844035764968,25.094876660341537,10.009487666034227
2007-03-26,156.86,157.5,156.29,157.45,159.25,150.73,154.99,1.4171428571428553,156.0945387438451,156.16018751517984,155.89869550553922,0.17738523831476982,-0.20336578191200172,0.38075102022677154,71.05769230769234,158.6254364321229,151.7925635678771,0.04402368976184251,1.443205978996187,36.07724889077822,26.6633064516129,10.483870967742012
2007-03-27,157.43,158.02,157.18,157.28,158.02,150.73,154.375,1.3971428571428552,156.20743981585986,156.20410173027082,155.9124398288672,0.2444930753927963,-0.11379401045104212,0.3582870858438384,71.3320463320463,158.78537706370565,151.74762293629436,0.045326932257835975,2.502606882168923,35.69053216940012,27.8629856850717,10.633946830265927
