date,value,momentum,momentum_30,trend_ma7,trend_ma30,zscore_1y
2023-12-01,8407.900476190476,0.02665735519148682,-0.1270414290411176,8290.940422548465,8836.370490375808,0.9696266819746568
2024-01-01,8351.339565217391,-0.0067271147099391415,-0.11633708360201245,8284.486399397703,8799.721127398205,0.9376643883388398
2024-02-01,8304.950476190475,-0.005554688402339969,-0.113679012014408,8259.95374633648,8764.214857556935,0.9104842790670169
2024-03-01,8692.819047619048,0.04670329733338652,-0.06776516681353562,8309.238144443549,8743.151840962419,1.0988756547049263
2024-04-01,9445.593636363636,0.08659729192807375,-0.03902908353114165,8476.220976849238,8730.364327253905,1.4713917420904281
2024-05-01,10117.16347826087,0.07109874379010184,0.03990777491878306,8787.050629587804,8743.306291680783,1.803313028684879
2024-06-01,9648.167,-0.04635651872865565,0.01015445212005206,8995.419097120272,8746.539191680784,1.561094210934924
2024-07-01,9385.31304347826,-0.027243926905674343,-0.04058584735210169,9135.049463875668,8733.305043130058,1.4233192666138426
2024-08-01,8981.117727272727,-0.04306679109509326,-0.09675554063237068,9225.017772740717,8701.236467372482,1.2120788999502996
2024-09-01,9259.128571428571,0.03095503840369629,-0.09498342470113907,9361.328929203302,8668.844289318653,1.353837626869298
2024-10-01,9533.991304347826,0.029685594146236838,-0.06293831690013896,9481.496394450269,8647.49907882866,1.4944710763264117
2024-11-01,9075.727142857144,-0.04806634984885061,-0.03398607801778508,9428.658323949343,8636.855741166322,1.2484835545506003
2024-12-01,8909.907727272726,-0.01827064795738398,-0.01738551861297244,9256.193216665322,8631.600938136018,1.1562551820654945
2025-01-01,8976.68043478261,0.007494208644327038,0.1897822478426341,9160.266564491409,8679.329968501788,1.1880272681356758
2025-02-01,9330.975,0.03946832771773634,0.167712967958636,9152.503986851658,8724.002062704687,1.3746684765640005
2025-03-01,9735.823333333332,0.04338757025212603,0.2568821392437064,9260.319073431745,8790.329128361253,1.587450345983721
2025-04-01,9172.69590909091,-0.05784076035093988,0.1988755161012945,9247.97155024065,8841.049563426186,1.272345435393552
2025-05-01,9531.200909090909,0.03908392947428796,0.18402050402336112,9247.572922346804,8890.427548274673,1.4646565820885196
2025-06-01,9835.068095238095,0.031881311604433415,0.17488481107268505,9356.05020125837,8939.226772661397,1.62714633651287
2025-07-01,9770.580434782609,-0.0065569104180082105,0.08473461997947629,9479.003445188353,8964.667908366271,1.5845381301012327
2025-08-01,9671.875714285714,-0.010102237134808512,0.08227847099633379,9578.317056545939,8989.177532175794,1.5231060001646426
2025-09-01,9994.773181818182,0.033385196116151095,0.12854814256411196,9673.14536823425,9027.126275917562,1.6982593704629791
2025-10-01,10739.91826086957,0.07455347565134396,0.21917655131828107,9816.587500739426,9091.484967946546,2.107611149488567
2025-11-01,10812.028,0.0067141795103933255,0.31163693686551786,10050.777799440724,9177.11403171466,2.133064877366674
2025-12-01,11790.96409090909,0.0905413943535005,0.404268349557682,10373.601111129039,9290.262243835874,2.660119909366791
2026-01-01,12986.60681818182,0.10140330494217831,0.5320394632411538,10823.820928692427,9440.5931695213,3.277347574397182
