,open,high,low,close,dc_high,dc_low,dc_mid,atr,ema20,ema50,ema200,macd,macd_signal,macd_hist,rsi,bb_upper,bb_lower,bb_width,roc10,adx,plus_di,minus_di
2007-02-13,1.9469,1.9522,1.9402,1.9468,1.9914,1.9402,1.9658,0.012107142857142872,1.9605164306772216,1.9613052347416053,1.9599271661472555,-0.002776429587516338,-0.000260083375251827,-0.002516346212264511,30.988274706867685,1.983425643392188,1.9458343566078113,0.01913402868956324,-0.810108523972064,0.0,13.215339233038318,34.69026548672559
2007-02-14,1.9468,1.9639,1.9454,1.9626,1.9914,1.9402,1.9658,0.012678571428571428,1.9607148658508196,1.9613560098497778,1.9599537615089744,-0.002229915649508918,-0.0006540498301032452,-0.0015758658194056727,49.07010014306145,1.9829351602069052,1.9456148397930948,0.018999539480882458,-0.13230205577041687,0.0,19.211267605633815,32.05633802816899
2007-02-15,1.9625,1.9677,1.951,1.951,1.9914,1.9402,1.9658,0.013007142857142853,1.959789640531694,1.9609498918164532,1.9598646693546564,-0.002701679194950346,-0.0010635757030726654,-0.0016381034918776806,44.89528795811514,1.982042222601469,1.944177777398531,0.01928798956907049,-0.7982915543804259,0.0,20.81274025260849,27.567270730367948
2007-02-16,1.9517,1.9539,1.9464,1.9499,1.9914,1.9402,1.9658,0.01307857142857143,1.9588477700048659,1.960516562725612,1.9597655184158043,-0.003128255429185378,-0.0014765116482952081,-0.00165174378089017,42.62948207171305,1.9810405152980548,1.942799484701945,0.019491636048416774,-0.8189216683621603,0.0,20.699071545603516,29.382850901147073
2007-02-19,1.9522,1.9561,1.9433,1.9513,1.9914,1.9402,1.9658,0.01330714285714285,1.9581289347663071,1.960155128893235,1.9596812844017168,-0.0033151370323134532,-0.0018442367250988572,-0.001470900307214596,42.40000000000009,1.9791335376725323,1.9422264623274677,0.01882360984202657,-0.4591134010100473,20.544953429262033,15.995705850778347,30.542136339237896
2007-02-20,1.9511,1.9576,1.9478,1.955,1.983,1.9402,1.9616,0.012664285714285699,1.9578309409790398,1.9599529669758533,1.9596347044574212,-0.0031286182081851077,-0.0021011130217161076,-0.0010275051864690001,43.30708661417323,1.9751589206826552,1.9435610793173443,0.016126613468331934,-0.8067380384595868,21.06807029720573,17.653694303440577,25.437112239142806
2007-02-21,1.955,1.959,1.9487,1.954,1.9746,1.9402,1.9573999999999998,0.012585714285714264,1.9574660894572264,1.9597195172905257,1.9595786377464022,-0.003026603537336081,-0.0022862111248401025,-0.0007403924124959787,41.611624834874554,1.973799435665892,1.943370564334108,0.015536150502420971,-0.8323183110028443,21.669663338744506,14.81271282633387,25.595913734392855
2007-02-22,1.9541,1.96,1.9462,1.9565,1.9746,1.9402,1.9573999999999998,0.01279285714285713,1.9573740809374907,1.9595932617105052,1.9595480045349953,-0.0027127561053335025,-0.0023715201209387827,-0.0003412359843947199,43.87096774193545,1.9732439930327663,1.9431860069672333,0.015349686354937025,-0.11231939551744619,22.861875760903455,13.958682300391054,26.577331099944363
2007-02-23,1.9566,1.9651,1.9537,1.9632,1.9746,1.9402,1.9573999999999998,0.012671428571428571,1.9579289303720153,1.9597347024277403,1.9595843427983288,-0.0019014767086897866,-0.0022775114384889837,0.0003760347297991971,51.847133757961856,1.9736279727523165,1.9432420272476838,0.015515422010244247,0.7285787583376058,23.259377075416378,16.96730552423927,21.138669673055418
2007-02-26,1.9628,1.966,1.9608,1.9634,1.9746,1.9402,1.9573999999999998,0.0121,1.9584499846222996,1.9598784395874367,1.959622309536654,-0.0012282352815904396,-0.002067656207109275,0.0008394209255188352,44.49339207048453,1.9738706919873907,1.9432393080126094,0.015639787483517888,0.8164313222079667,24.498461339565747,15.171192443919882,22.136953955135958
2007-02-27,1.9633,1.9672,1.9592,1.9621,1.9746,1.9402,1.9573999999999998,0.012257142857142855,1.9587976051344616,1.9599655596036156,1.9596469631731053,-0.0007904736474633189,-0.0018122196951800838,0.0010217460477167648,43.97677793904211,1.9738088235778186,1.943241176422181,0.015607483772552066,0.7859050749948526,25.67219295011062,14.219114219114337,22.785547785547998
2007-02-28,1.9622,1.9644,1.9518,1.9637,1.9746,1.9402,1.9573999999999998,0.011835714285714267,1.9592644998835604,1.9601120082466112,1.959687291897751,-0.0003108544338599195,-0.001511946642916051,0.0012010922090561315,54.251700680272,1.973610127759495,1.9432898722405054,0.015481761351573767,0.05604809945991551,25.33917494622397,14.725407362703823,20.096560048280253
2007-03-01,1.9635,1.9652,1.956,1.9584,1.9746,1.9402,1.9573999999999998,0.011464285714285705,1.9591821665613165,1.960044870668313,1.9596744830231467,-0.00035433391683326043,-0.001280424097699493,0.0009260901808662327,58.639705882352764,1.97269023438014,1.94337976561986,0.014969328311434727,0.37929267042542403,23.351500747123417,15.700934579439474,15.32710280373858
2007-03-02,1.9581,1.9582,1.9412,1.9434,1.9733,1.9402,1.95675,0.011785714285714273,1.9576791030792864,1.9593921306421047,1.9595125478686877,-0.0015809422420478558,-0.0013405277265691657,-0.0002404145154786901,46.98085419734905,1.972433510282024,1.9413764897179753,0.015870479437708425,-0.33335042822708605,21.247134584522467,15.27272727272749,22.787878787878995
2007-03-05,1.9436,1.9447,1.9184,1.9204,1.9733,1.9184,1.94585,0.012807142857142842,1.9541287123098305,1.9578630274796693,1.9591233682879048,-0.004358701559614264,-0.0019441624931781855,-0.0024145390664360787,35.36585365853661,1.9773265258588153,1.9324934741411846,0.022933563037495715,-1.583559678163271,20.797777381590805,14.054656999442477,31.678750697155746
