date,value,momentum,momentum_30,trend_ma7,trend_ma30,zscore_1y
1975-06-01,5.55,0.06321839080459779,0.0412757973733584,6.242857142857142,8.864333333333333,0.44326195008961605
1975-07-01,6.1,0.09909909909909898,0.026936026936026813,5.895714285714286,8.869666666666665,0.6569487499620779
1975-08-01,6.14,0.006557377049180246,-0.06686930091185417,5.7542857142857144,8.855,0.666829906642114
1975-09-01,6.24,0.016286644951140072,-0.11988716502115648,5.7542857142857144,8.826666666666666,0.7007490056645086
1975-10-01,5.82,-0.06730769230769229,-0.1825842696629213,5.7942857142857145,8.783333333333333,0.5254247185546621
1975-11-01,5.22,-0.10309278350515472,-0.3341836734693878,5.755714285714285,8.696,0.27669515267159245
1975-12-01,5.2,-0.003831417624520994,-0.3875147232037691,5.752857142857143,8.586333333333332,0.26312944612348854
1976-01-01,4.87,-0.06346153846153846,-0.5317307692307692,5.655714285714287,8.402,0.12328803175068782
1976-02-01,4.77,-0.020533880903490842,-0.5457142857142858,5.465714285714285,8.211,0.07698471761202595
1976-03-01,4.84,0.014675052410901612,-0.5510204081632653,5.28,8.013,0.10040179995162637
1976-04-01,4.82,-0.004132231404958553,-0.5184815184815185,5.077142857142857,7.84,0.08690780774990538
1976-05-01,5.29,0.09751037344398328,-0.47258225324027914,5.001428571428571,7.682,0.27588432573756755
1976-06-01,5.48,0.035916824196597474,-0.4492462311557788,5.038571428571429,7.533,0.34939730659868096
1976-07-01,5.31,-0.031021897810219135,-0.44974093264248716,5.054285714285713,7.388333333333334,0.27344501789461384
1976-08-01,5.29,-0.0037664783427494575,-0.41025641025641024,5.114285714285715,7.265666666666666,0.2602063275727616
1976-09-01,5.25,-0.007561436672967825,-0.4385026737967914,5.182857142857143,7.1290000000000004,0.2388654313858994
1976-10-01,5.02,-0.043809523809523854,-0.5223596574690771,5.208571428571429,6.946,0.13810005286328622
1976-11-01,4.95,-0.013944223107569598,-0.5623342175066313,5.227142857142858,6.733999999999999,0.1045587763351239
1976-12-01,4.65,-0.06060606060606055,-0.6102263202011735,5.135714285714286,6.491333333333333,-0.025382358621672207
1977-01-01,4.61,-0.008602150537634468,-0.6431888544891641,5.011428571428572,6.214333333333333,-0.04594559535060446
1977-02-01,4.68,0.015184381778741818,-0.6103247293921732,4.921428571428572,5.97,-0.020066272631519735
1977-03-01,4.69,0.002136752136752351,-0.5864197530864197,4.835714285714286,5.748333333333333,-0.019546887178616468
1977-04-01,4.73,0.008528784648187626,-0.5298210735586482,4.761428571428572,5.570666666666667,-0.0061498476697312
1977-05-01,5.35,0.13107822410147985,-0.43386243386243384,4.808571428571429,5.434,0.25304744786967504
1977-06-01,5.39,0.007476635514018781,-0.3681125439624854,4.871428571428572,5.3293333333333335,0.26589661023829425
1977-07-01,5.42,0.005565862708719838,-0.23983169705469842,4.981428571428571,5.272333333333334,0.27452102231051584
1977-08-01,5.9,0.08856088560885622,-0.054487179487179516,5.165714285714286,5.261,0.47428949890537914
1977-09-01,6.14,0.04067796610169472,0.10830324909747291,5.3742857142857146,5.281000000000001,0.5716390562668604
1977-10-01,6.47,0.05374592833876224,0.17850637522768653,5.628571428571429,5.313666666666666,0.7067698915352051
1977-11-01,6.51,0.0061823802163833985,0.24712643678160928,5.882857142857143,5.3566666666666665,0.7179430232908697
1977-12-01,6.56,0.007680491551459223,0.1819819819819819,6.055714285714286,5.3903333333333325,0.7333354730812113
1978-01-01,6.7,0.021341463414634276,0.09836065573770503,6.242857142857142,5.410333333333333,0.7867981705905607
1978-02-01,6.78,0.011940298507462588,0.10423452768729646,6.437142857142858,5.4316666666666675,0.8145298595755189
