,open,high,low,close,dc_high,dc_low,dc_mid,atr,ema20,ema50,ema200,macd,macd_signal,macd_hist,rsi,bb_upper,bb_lower,bb_width,roc10,adx,plus_di,minus_di
2007-01-11,1.174,1.1802,1.169,1.1778,0.0,0.0,0.0,0.0,1.1778,1.1778,1.1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-12,1.1778,1.178,1.1683,1.1699,0.0,0.0,0.0,0.0,1.177047619047619,1.1774901960784314,1.1777213930348258,-0.0006301994301993741,-0.00012603988603987482,-0.0005041595441594993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-15,1.1683,1.1692,1.1658,1.1679,0.0,0.0,0.0,0.0,1.17617641723356,1.1771141099577087,1.1776236677309968,-0.0012763078221766921,-0.0003560934732672383,-0.0009202143489094538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-16,1.168,1.1774,1.1645,1.1758,0.0,0.0,0.0,0.0,1.176140567973221,1.1770625762338771,1.1776055217834247,-0.0011377738521056724,-0.0005124295490349252,-0.0006253443030707472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-17,1.1757,1.177,1.1718,1.1725,0.0,0.0,0.0,0.0,1.1757938472138667,1.176883651675686,1.1775547205716494,-0.0012795176208293402,-0.0006658471633938082,-0.000613670457435532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-18,1.1727,1.1772,1.1713,1.174,0.0,0.0,0.0,0.0,1.17562300462207,1.1767705672962474,1.1775193502177028,-0.0012563309140365408,-0.0007839439135223547,-0.00047238700051418614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-19,1.174,1.1754,1.1697,1.1723,0.0,0.0,0.0,0.0,1.1753065279913966,1.1765952509316888,1.177467416384691,-0.0013594600649646793,-0.0008990471438108196,-0.0004604129211538597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-22,1.1721,1.1836,1.1713,1.1821,0.0,0.0,0.0,0.0,1.1759535253255493,1.1768111234441716,1.1775135117440474,-0.0006430004531281508,-0.0008478378056742859,0.0002048373525461351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-23,1.1821,1.1851,1.1787,1.1804,0.0,0.0,0.0,0.0,1.1763769991040685,1.176951863701263,1.177542233020226,-0.0002099565925370861,-0.0007202615630468459,0.0005103049705097598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-24,1.1806,1.1835,1.1764,1.1788,0.0,0.0,0.0,0.0,1.1766077610941572,1.1770243396345468,1.1775547481145523,4.080125504790644e-06,-0.0005753932253365186,0.0005794733508413093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-25,1.1788,1.1832,1.173,1.183,0.0,0.0,0.0,0.0,1.1772165457518566,1.1772586792567215,1.177608929725353,0.0005067689487514571,-0.0003589607905189235,0.0008657297392703806,0.0,0.0,0.0,0.0,0.44150110375276164,0.0,0.0,0.0
2007-01-26,1.183,1.1843,1.178,1.1797,0.0,0.0,0.0,0.0,1.1774530652040607,1.1773544173250854,1.1776297363947525,0.0006315904604259348,-0.00016085054032995185,0.0007924410007558866,0.0,0.0,0.0,0.0,0.837678434054201,0.0,0.0,0.0
2007-01-29,1.1795,1.1846,1.1789,1.1827,0.0,0.0,0.0,0.0,1.1779527732798645,1.1775640480182192,1.1776801867788844,0.0009615037193113629,6.362031159831111e-05,0.0008978834077130518,0.0,0.0,0.0,0.0,1.2672317835431324,0.0,0.0,0.0
2007-01-30,1.1831,1.1842,1.1788,1.1794,0.0,0.0,0.0,0.007721428571428561,1.178090604396068,1.1776360461351518,1.1776972993482488,0.0009457775977053107,0.00024005176881971104,0.0007057258288855996,0.0,0.0,0.0,0.0,0.30617451947609897,0.0,17.85383903792796,10.268270120259135
2007-01-31,1.1792,1.1844,1.1748,1.1763,0.0,0.0,0.0,0.0076071428571428444,1.1779200706440616,1.1775836521690675,1.1776833958721469,0.0006753850226839386,0.0003271184195925566,0.000348266603091382,48.618784530386684,0.0,0.0,0.0,0.32409381663112136,0.0,18.122065727699653,14.178403755868677
2007-02-01,1.1764,1.1802,1.1733,1.1783,0.0,0.0,0.0,0.007407142857142834,1.1779562543922462,1.1776117442408687,1.1776895312366031,0.0006153864522520092,0.00038477202612444714,0.00023061442612756203,58.67768595041319,0.0,0.0,0.0,0.366269165247024,0.0,18.611378977820785,15.332690453230544
2007-02-02,1.1784,1.187,1.1776,1.1843,0.0,0.0,0.0,0.007785714285714269,1.1785604206406037,1.1778740287804426,1.1777553070451943,0.0010399985528852795,0.0005158173314766136,0.0005241812214086659,65.64885496183203,0.0,0.0,0.0,1.023628763968265,0.0,23.944954128440635,12.293577981651476
2007-02-05,1.1839,1.1864,1.1807,1.1825,0.0,0.0,0.0,0.007271428571428548,1.1789356186748319,1.1780554394165037,1.1778025179203666,0.0012172302721518147,0.0006560999196116539,0.0005611303525401608,57.235421166306885,0.0,0.0,0.0,0.03383808476442596,0.0,17.583497053045487,13.163064833006013
2007-02-06,1.1825,1.1843,1.1809,1.1818,0.0,0.0,0.0,0.007142857142857102,1.1792084168962764,1.1782022849295821,1.1778422938614574,0.001286375006367635,0.0007821549369628502,0.0005042200694047848,60.640732265446054,0.0,0.0,0.0,0.11860386309725524,0.0,17.90000000000035,13.400000000000157
2007-02-07,1.1818,1.1856,1.1814,1.1844,1.187,1.1645,1.17575,0.0070214285714285275,1.1797028533823453,1.1784453325794024,1.177907544668806,0.0015332960943557072,0.0009323831684414216,0.0006009129259142857,61.60714285714277,1.1878626291111927,1.1685273708888075,0.01641091519008749,0.47505938242278223,0.0,19.532044760936365,13.123092573754032
2007-02-08,1.1843,1.1875,1.1817,1.1825,1.1875,1.1645,1.1760000000000002,0.007028571428571384,1.1799692482983124,1.1786043391449161,1.1779532407417534,0.0015577123758920841,0.001057449009931554,0.00050026336596053,61.333333333333584,1.1882839011777595,1.1685760988222402,0.016723778549018,-0.04226542688080537,0.0,21.443089430894794,11.483739837398534
2007-02-09,1.1827,1.185,1.1712,1.1722,1.1875,1.1645,1.1760000000000002,0.007135714285714245,1.1792293198889492,1.1783531885902137,1.1778959945652185,0.0007374378115587721,0.0009934467702569978,-0.0002560089586982257,39.120879120879124,1.1880263889721974,1.1690636110278025,0.01608999057685097,-0.635754852928716,0.0,12.91291291291334,21.821821821821985
2007-02-12,1.1729,1.1762,1.1706,1.1754,1.1875,1.1645,1.1760000000000002,0.0070785714285713786,1.1788646227566684,1.1782373772729504,1.1778711587984005,0.0003416393601685108,0.0008630852882393005,-0.0005214459280707896,44.68085106382992,1.187137721543617,1.1707022784563834,0.013941101251343216,-0.6172317578422293,0.0,11.503531786075055,22.603430877901246
