,open,high,low,close,volume,dc_high,dc_low,dc_mid,atr,ema20,ema50,ema200,macd,macd_signal,macd_hist,rsi,bb_upper,bb_lower,bb_width,roc10,adx,plus_di,minus_di,volume_ma20,obv
2010-07-17,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-18,0.0858,0.0858,0.0858,0.0858,0.0,0.0,0.0,0.0,0.0,0.05340952380952381,0.051403921568627456,0.05035621890547264,0.002855840455840461,0.0005711680911680922,0.002284672364672369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-19,0.0808,0.0808,0.0808,0.0808,0.0,0.0,0.0,0.0,0.0,0.05601814058956916,0.05255670895809305,0.05065914210044307,0.004661916705221557,0.0013893178139787854,0.0032725988912427713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-20,0.0747,0.0747,0.0747,0.0747,0.0,0.0,0.0,0.0,0.0,0.05779736529532448,0.05342507331267764,0.05089835461685657,0.005537196767212767,0.002218893604625582,0.003318303162587185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-21,0.0792,0.0792,0.0792,0.0792,0.0,0.0,0.0,0.0,0.0,0.05983571145767453,0.054435854751396166,0.05117996302862915,0.006518829901055297,0.0030788808639115248,0.003439949037143772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-22,0.0505,0.0505,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.058946596080753144,0.05428150750624338,0.05117319722734926,0.0049241683403786,0.00344793835920494,0.00147622998117366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-23,0.0626,0.0626,0.0626,0.0626,0.0,0.0,0.0,0.0,0.0,0.05929453931115761,0.05460772289815541,0.05128689675742539,0.004583915911468041,0.00367513386965756,0.0009087820418104808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-24,0.0545,0.0545,0.0545,0.0545,0.0,0.0,0.0,0.0,0.0,0.05883791651961879,0.054603498470776765,0.05131886793396843,0.0036189441690285054,0.0036638959295317492,-4.495176050324382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-25,0.0505,0.0505,0.0505,0.0505,0.0,0.0,0.0,0.0,0.0,0.05804382923203605,0.054442576962118856,0.05131071999432695,0.0025025823290086013,0.00343163320942712,-0.0009290508804185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-26,0.056,0.056,0.056,0.056,0.0,0.0,0.0,0.0,0.0,0.05784917882898499,0.0545036523753691,0.05135737949687096,0.0020381668437621375,0.003152939936294124,-0.0011147730925319863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-27,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.05805401894051023,0.05471919541947227,0.0514433757207827,0.001970169904110211,0.0029163859298573414,-0.0009462160257471303,0.0,0.0,0.0,0.0,19.999999999999996,0.0,0.0,0.0,0.0,0.0
2010-07-28,0.0589,0.0589,0.0589,0.0589,0.0,0.0,0.0,0.0,0.0,0.05813458856522354,0.05488314854027728,0.05151757098724257,0.0018066945821138547,0.002694447660308644,-0.0008877530781947894,0.0,0.0,0.0,0.0,-31.35198135198135,0.0,0.0,0.0,0.0,0.0
2010-07-29,0.0699,0.0699,0.0699,0.0699,0.0,0.0,0.0,0.0,0.0,0.05925510393996416,0.05547204467595268,0.05170048072866305,0.0025355193915798033,0.002662662006562876,-0.00012714261498307294,0.0,0.0,0.0,0.0,-13.49009900990098,0.0,0.0,0.0,0.0,0.0
2010-07-30,0.0627,0.0627,0.0627,0.0627,0.0,0.0,0.0,0.0,0.009507142857142856,0.059583189279015195,0.0557554939043467,0.051809928681611675,0.002503282197952497,0.0026307860448408008,-0.00012750384688830357,0.0,0.0,0.0,0.0,-16.06425702811245,0.0,54.77084898572502,45.22915101427499,0.0,0.0
2010-07-31,0.0679,0.0679,0.0679,0.0679,0.0,0.0,0.0,0.0,0.009878571428571428,0.06037526649053756,0.05623174904535271,0.05197002889373494,0.002864312519777798,0.0026774913398282005,0.00018682117994959753,56.47143890093999,0.0,0.0,0.0,-14.267676767676774,0.0,56.47143890093999,43.52856109906002,0.0,0.0
2010-08-01,0.0611,0.0611,0.0611,0.0611,0.0,0.0,0.0,0.0,0.007807142857142857,0.06044428872953398,0.05642266084749575,0.05206087437737937,0.0025720791534611237,0.002656408902554785,-8.432974909366141e-05,38.700823421774935,0.0,0.0,0.0,20.990099009900987,0.0,38.70082342177493,61.29917657822508,0.0,0.0
2010-08-02,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.007528571428571428,0.060401975517197413,0.056562948657397874,0.05213987065223132,0.002226060656734828,0.0025703392533907936,-0.00034427859665596547,40.13282732447818,0.0,0.0,0.0,-4.1533546325878685,0.0,40.13282732447818,59.867172675521815,0.0,0.0
